,time in ms,Temp in C
4988,4.988,64.91167265470736
4989,4.989,51.34889295983104
4990,4.99,69.13485510318918
4991,4.9910000000000005,75.74507478707916
4992,4.992,48.02752796868495
4993,4.993,93.16200060856326
4994,4.994,39.45700320384166
4995,4.995,31.67043305961451
4996,4.996,23.45168844749702
4997,4.997,43.8422373636393
4998,4.998,29.77122427324549
4999,4.999,48.9775020949028
5000,5.0,47.033239501026934
5001,5.001,6.636211997498398
5002,5.002,21.344410659829236
5003,5.003,99.04383564376383
5004,5.0040000000000004,48.522281833077145
5005,5.005,34.72786296997693
5006,5.006,97.17147167383878
5007,5.007,5.811957387990541
5008,5.008,33.83426708760396
5009,5.009,70.70953576993429
5010,5.01,54.4009831175413
5011,5.011,18.63840588457539
5012,5.0120000000000005,59.75791273585188
5013,5.013,94.85766718973866
5014,5.014,10.778539597187631
5015,5.015,72.3376604130335
5016,5.016,78.19829920834128
5017,5.017,92.17851635888503
5018,5.018,68.81551058732889
5019,5.019,49.51577718971839
5020,5.0200000000000005,13.169533412928336
5021,5.021,52.86723451719053
5022,5.022,89.99587175658309
5023,5.023,79.80181068407828
5024,5.024,96.67600713844482
5025,5.025,88.04575396272392
5026,5.026,40.45867013815992
5027,5.027,61.80726509985972
5028,5.0280000000000005,80.10980073773597
5029,5.029,73.54045659000127
5030,5.03,15.948576423472838
5031,5.031,29.495741810229525
5032,5.032,40.59419294201594
5033,5.033,25.602371831321413
5034,5.034,46.440748270976876
5035,5.035,35.11300840499929
5036,5.0360000000000005,95.00908684538071
5037,5.037,91.36071460350627
5038,5.038,85.11433281739495
5039,5.039,57.27492377311818
5040,5.04,40.9602861591419
5041,5.041,15.63673151614866
5042,5.042,77.6708658810304
5043,5.043,86.00449054555241
5044,5.0440000000000005,40.23198185506488
5045,5.045,91.2007216251894
5046,5.046,93.69928830851838
5047,5.047,82.22885681612514
5048,5.048,78.3005083412627
5049,5.049,56.995098483460495
5050,5.05,76.35597656425671
5051,5.051,22.10946177129902
5052,5.0520000000000005,19.869511144643702
5053,5.053,89.41007272058563
5054,5.054,58.15559942331118
5055,5.055,3.487971053916894
5056,5.056,44.214965601950695
5057,5.057,44.037334764923884
5058,5.058,97.15242345763983
5059,5.059,67.79255556586136
5060,5.0600000000000005,78.14468152811533
5061,5.061,74.55407982803281
5062,5.062,4.50434181105559
5063,5.063,79.01137594304969
5064,5.064,24.354264310932827
5065,5.065,29.763683163470233
5066,5.066,2.1436741762256295
5067,5.067,17.206638851562694
5068,5.0680000000000005,57.72326997515821
5069,5.069,51.55602175142743
5070,5.07,58.35871448160781
5071,5.071,26.122207901875814
5072,5.072,40.76607809333751
5073,5.073,46.428435442692106
5074,5.074,62.50689357860579
5075,5.075,83.15464737343743
5076,5.0760000000000005,42.40774180910054
5077,5.077,4.955823903781709
5078,5.078,79.92979351234173
5079,5.079,9.28970862641746
5080,5.08,28.981165077107097
5081,5.081,30.021977809017198
5082,5.082,85.39132619891622
5083,5.083,28.626186304292776
5084,5.0840000000000005,90.38449712993017
5085,5.085,32.19487859828597
5086,5.086,16.057176869691226
5087,5.087,13.713381887971233
5088,5.088,96.43026850530946
5089,5.089,9.151430269321171
5090,5.09,72.90258055306913
5091,5.091,70.16491337065625
5092,5.0920000000000005,65.81420788753769
5093,5.093,12.577472330694729
5094,5.094,84.9525219394915
5095,5.095,94.89817144446437
5096,5.096,97.51414444670613
5097,5.097,91.92867135431933
5098,5.098,76.44121227461173
5099,5.099,76.63378311415173
5100,5.1000000000000005,29.118737825796124
5101,5.101,0.3591141578353385
5102,5.102,58.30985072569954
5103,5.103,63.58034856276416
5104,5.104,18.041030834219875
5105,5.105,88.98940896748438
5106,5.106,91.07644041661605
5107,5.107,73.79895738094801
5108,5.1080000000000005,89.20522737103428
5109,5.109,53.48780974639757
5110,5.11,65.61086153223806
5111,5.111,37.24539743080406
5112,5.112,52.47260674620215
5113,5.113,13.69674458395631
5114,5.114,38.35892823114314
5115,5.115,95.69246471690036
5116,5.1160000000000005,49.568772975947006
5117,5.117,81.60300333028341
5118,5.118,41.57015076027166
5119,5.119,25.167328961583014
5120,5.12,16.686430924694417
5121,5.121,10.070189832963973
5122,5.122,78.93923235282557
5123,5.123,58.36487351095659
5124,5.124,27.060819125026082
5125,5.125,61.214199923696476
5126,5.126,94.5278478316702
5127,5.127,99.22230968984876
5128,5.128,37.71278776569965
5129,5.1290000000000004,53.39549413846419
5130,5.13,83.41939909506615
5131,5.131,70.65580512348721
5132,5.132,19.834129820788693
5133,5.133,31.7325943163011
5134,5.134,79.03897726757408
5135,5.135,18.40155455239445
5136,5.136,89.67915629654829
5137,5.1370000000000005,79.52356498779213
5138,5.138,76.1545164746305
5139,5.139,31.619051601211122
5140,5.14,28.015582734631572
5141,5.141,42.512839550063994
5142,5.142,68.57645002940473
5143,5.143,99.50017980663748
5144,5.144,75.38355606565867
5145,5.1450000000000005,46.281040253400285
5146,5.146,39.126605511595066
5147,5.147,40.491268277609436
5148,5.148,85.57812168193215
5149,5.149,56.98824277073157
5150,5.15,64.45128038882305
5151,5.151,81.6391903844019
5152,5.152,21.184535865527298
5153,5.1530000000000005,71.26055724430489
5154,5.154,42.54611802946107
5155,5.155,46.070790501514715
5156,5.156,94.26357078193047
5157,5.157,68.97707982373701
5158,5.158,65.6864731670338
5159,5.159,93.24068287126373
5160,5.16,89.09147199496981
5161,5.1610000000000005,67.24730860650845
5162,5.162,23.149963635424918
5163,5.163,45.83342158146404
5164,5.164,99.15712142386327
5165,5.165,35.778416691421015
5166,5.166,24.575984416271744
5167,5.167,78.22433299945419
5168,5.168,62.63771901842654
5169,5.1690000000000005,33.43875910934818
5170,5.17,81.82195974200366
5171,5.171,2.43273714332799
5172,5.172,26.45060706876784
5173,5.173,58.767830615006986
5174,5.174,75.73210181959988
5175,5.175,18.91305913935819
5176,5.176,79.08725643867498
5177,5.1770000000000005,73.36975202917047
5178,5.178,34.248508507791655
5179,5.179,28.625871194290596
5180,5.18,74.90146302088132
5181,5.181,69.34750455572026
5182,5.182,60.48673738407151
5183,5.183,95.9103364567963
5184,5.184,91.36755171361015
5185,5.1850000000000005,79.89904236256528
5186,5.186,10.185102198602436
5187,5.187,66.24575385582851
5188,5.188,29.97549326944602
5189,5.189,42.93666920157897
5190,5.19,20.707478055787732
5191,5.191,49.779758755769656
5192,5.192,83.175755153012
5193,5.1930000000000005,44.4712639902202
5194,5.194,83.2304920467717
5195,5.195,44.62273768580688
5196,5.196,32.62802221272906
5197,5.197,9.089398810021043
5198,5.198,80.44802500390671
5199,5.199,52.24670259838945
5200,5.2,33.01852082880401
5201,5.2010000000000005,76.63031528929216
5202,5.202,65.44945388327585
5203,5.203,90.51932725750439
5204,5.204,66.43395290038644
5205,5.205,9.481357234969757
5206,5.206,50.834397769195405
5207,5.207,77.93811986919928
5208,5.208,42.58157874027595
5209,5.2090000000000005,83.55421403010918
5210,5.21,69.54626194058471
5211,5.211,2.0883848244586667
5212,5.212,99.29628134243875
5213,5.213,85.71985455921153
5214,5.214,13.939698069013806
5215,5.215,37.07288393086644
5216,5.216,22.38107656738242
5217,5.2170000000000005,95.1313484703722
5218,5.218,6.969907833722311
5219,5.219,80.72507611981464
5220,5.22,87.28398393717931
5221,5.221,27.029617276392237
5222,5.222,61.413343975334136
5223,5.223,1.5287918894236197
5224,5.224,28.823486388323527
5225,5.2250000000000005,37.508553186838455
5226,5.226,77.38713955605887
5227,5.227,61.082918626415946
5228,5.228,66.27296969348063
5229,5.229,1.7317564471939106
5230,5.23,44.21156980472462
5231,5.231,89.81102170948742
5232,5.232,36.29261051716014
5233,5.2330000000000005,46.35642361777482
5234,5.234,3.909019104946998
5235,5.235,47.81361197968359
5236,5.236,69.43205828032674
5237,5.237,16.093615388888693
5238,5.238,19.940800979686212
5239,5.239,45.84898329145225
5240,5.24,73.24629883513619
5241,5.2410000000000005,35.20334019590794
5242,5.242,22.186937944406193
5243,5.243,84.31440790351074
5244,5.244,96.51954984158836
5245,5.245,98.64906462376413
5246,5.246,94.42350454956522
5247,5.247,31.397055311610057
5248,5.248,27.229368593834337
5249,5.249,6.369793400113499
5250,5.25,0.2072826948944284
5251,5.251,11.104661699409347
5252,5.252,7.808791009386007
5253,5.253,48.42748907477633
5254,5.2540000000000004,1.2813837841403775
5255,5.255,94.44339810414075
5256,5.256,58.10525923590627
5257,5.257,28.98565727211966
5258,5.258,98.25581866819665
5259,5.259,25.253387718506957
5260,5.26,30.566202017578792
5261,5.261,64.33915599057435
5262,5.2620000000000005,88.98475577052363
5263,5.263,56.23859443463468
5264,5.264,5.140455874872507
5265,5.265,84.20416348970919
5266,5.266,96.19239178658222
5267,5.267,38.598062695680525
5268,5.268,28.750632973484237
5269,5.269,24.629426889018337
5270,5.2700000000000005,34.06803595281951
5271,5.271,13.951605780515719
5272,5.272,50.19967832253038
5273,5.273,28.083085244758077
5274,5.274,86.31394444649723
5275,5.275,98.98027873725248
5276,5.276,82.2737089069234
5277,5.277,81.11326698395393
5278,5.2780000000000005,3.8625310226377496
5279,5.279,63.82011043803206
5280,5.28,51.375612491762254
5281,5.281,32.46867385652331
5282,5.282,90.48638290230792
5283,5.283,48.892618876661544
5284,5.284,27.40612596016684
5285,5.285,27.131983551511762
5286,5.2860000000000005,47.341001723898046
5287,5.287,98.27807022008811
5288,5.288,22.39976978420668
5289,5.289,51.172746550438845
5290,5.29,39.056309701225686
5291,5.291,85.61740747359441
5292,5.292,30.516613352935018
5293,5.293,22.912811031426482
5294,5.2940000000000005,6.061253875151773
5295,5.295,17.10377467391967
5296,5.296,64.57131930949073
5297,5.297,49.79034467934847
5298,5.298,70.02616823022171
5299,5.299,33.695198022057774
5300,5.3,12.516618890967967
5301,5.301,22.592428348230253
5302,5.3020000000000005,8.927543207881083
5303,5.303,61.872529154921885
5304,5.304,99.96864678355037
5305,5.305,87.97013599516993
5306,5.306,19.971310372912754
5307,5.307,29.08979863218396
5308,5.308,42.444964533284804
5309,5.309,85.6136218363877
5310,5.3100000000000005,19.480305995340053
5311,5.311,60.004771620601105
5312,5.312,98.60559825858313
5313,5.313,79.14727914566342
5314,5.314,68.44848137328101
5315,5.315,68.38318723940165
5316,5.316,51.574321574024076
5317,5.317,42.557917213270166
5318,5.3180000000000005,46.418446338810305
5319,5.319,51.87548796349647
5320,5.32,15.296627602100877
5321,5.321,34.2130158715979
5322,5.322,47.9894353965892
5323,5.323,88.05468808966987
5324,5.324,57.07985394717725
5325,5.325,7.627140084526918
5326,5.3260000000000005,19.811235738831535
5327,5.327,77.86483988103087
5328,5.328,46.148702726382815
5329,5.329,78.23867953280951
5330,5.33,5.59831651362821
5331,5.331,57.24291466315368
5332,5.332,41.25916487164438
5333,5.333,74.52785413819775
5334,5.3340000000000005,69.95100806652538
5335,5.335,7.414024451753698
5336,5.336,58.557051312217936
5337,5.337,13.41997715456995
5338,5.338,78.36806708644143
5339,5.339,30.464234489472354
5340,5.34,42.510652376209315
5341,5.341,56.746397138535606
5342,5.3420000000000005,71.05925259184164
5343,5.343,55.31390073978867
5344,5.344,63.00079470475358
5345,5.345,56.119360191570976
5346,5.346,74.71882692974052
5347,5.347,52.20931684905208
5348,5.348,63.99498928450144
5349,5.349,36.87683988010551
5350,5.3500000000000005,98.60959519748502
5351,5.351,81.26239149554584
5352,5.352,95.67392425282584
5353,5.353,96.20871932239417
5354,5.354,50.76378018113925
5355,5.355,59.440560647099716
5356,5.356,18.259433762079535
5357,5.357,58.0680585983885
5358,5.3580000000000005,90.76927105965386
5359,5.359,92.49338071187712
5360,5.36,25.428690933501308
5361,5.361,28.711260458928667
5362,5.362,66.14267657537938
5363,5.363,55.63224781235705
5364,5.364,63.77569389646531
5365,5.365,27.95950442688807
5366,5.3660000000000005,28.341609233468333
5367,5.367,26.073844943953684
5368,5.368,99.48345330449591
5369,5.369,12.185481606746274
5370,5.37,97.86452718852418
5371,5.371,27.192941912648326
5372,5.372,93.25803369159962
5373,5.373,71.75270014959497
5374,5.3740000000000006,10.318202673379629
5375,5.375,38.636405592281875
5376,5.376,44.95048840486249
5377,5.377,90.23085853582596
5378,5.378,52.36128791245955
5379,5.3790000000000004,10.73851942441073
5380,5.38,81.60530490632438
5381,5.381,31.754395442621806
5382,5.382,30.516126483506046
5383,5.383,24.665474183497295
5384,5.384,16.937454829330246
5385,5.385,12.89729331500159
5386,5.386,74.44655596173115
5387,5.3870000000000005,46.94875455314854
5388,5.388,17.132368601180335
5389,5.389,91.98157510399854
5390,5.39,10.100396800861756
5391,5.391,99.3214276215796
5392,5.392,1.6122085851846046
5393,5.393,75.35421426063962
5394,5.394,47.03569835469508
5395,5.3950000000000005,54.53558591081635
5396,5.396,81.7506029007395
5397,5.397,3.8241359882269177
5398,5.398,61.21062696298647
5399,5.399,43.16147593785114
5400,5.4,32.31550204604001
5401,5.401,39.00345393915138
5402,5.402,21.104243948154032
5403,5.4030000000000005,11.67300047830463
5404,5.404,96.38699101619872
5405,5.405,83.74575269984544
5406,5.406,46.70186299739877
5407,5.407,6.99499643309065
5408,5.408,16.623543725681124
5409,5.409,32.49230217286993
5410,5.41,32.893211070188
5411,5.4110000000000005,89.529682969697
5412,5.412,26.635955265165133
5413,5.413,27.54494848599929
5414,5.414,74.32660745127913
5415,5.415,99.14283775090952
5416,5.416,33.982608473031576
5417,5.417,38.493063865543384
5418,5.418,63.15186762576391
5419,5.4190000000000005,8.56349937992652
5420,5.42,72.73445210268096
5421,5.421,97.05519949969685
5422,5.422,53.621193353610586
5423,5.423,14.32218650281567
5424,5.424,24.288979772660724
5425,5.425,99.43534323223567
5426,5.426,93.51926111349378
5427,5.4270000000000005,55.93901935496297
5428,5.428,10.412440864890248
5429,5.429,48.947766472603774
5430,5.43,31.118885265840788
5431,5.431,24.17785644258601
5432,5.432,11.176752319616446
5433,5.433,89.67345314759328
5434,5.434,28.23587826299393
5435,5.4350000000000005,17.36239183304279
5436,5.436,12.445870615982457
5437,5.437,92.457945988562
5438,5.438,51.22198787771022
5439,5.439,96.49445722195301
5440,5.44,66.29651265861457
5441,5.441,28.99908690950934
5442,5.442,4.9645033326535914
5443,5.4430000000000005,78.53710154872691
5444,5.444,56.69162654201
5445,5.445,93.79361466709992
5446,5.446,30.610075449523734
5447,5.447,1.6585068235246525
5448,5.448,98.64051721232802
5449,5.449,68.87981367536938
5450,5.45,13.352648083579922
5451,5.4510000000000005,89.12155301150166
5452,5.452,98.91658138215163
5453,5.453,88.67813067625818
5454,5.454,20.829096584757025
5455,5.455,28.81527774165942
5456,5.456,37.96337199885915
5457,5.457,98.7231919019655
5458,5.458,66.0451405679003
5459,5.4590000000000005,46.54377824169028
5460,5.46,5.224510743780087
5461,5.461,47.38456182568487
5462,5.462,86.56589167257269
5463,5.463,61.650480619895
5464,5.464,33.82542563900468
5465,5.465,25.21295692812511
5466,5.466,44.54557572764073
5467,5.4670000000000005,77.00305993731882
5468,5.468,46.56636925320798
5469,5.469,95.30584350277226
5470,5.47,25.742401585387487
5471,5.471,15.950904248262187
5472,5.472,44.96827136253307
5473,5.473,55.17235845145996
5474,5.474,69.46337086540359
5475,5.4750000000000005,33.40944270023425
5476,5.476,96.33700647019636
5477,5.477,33.171329353806314
5478,5.478,25.165028629254504
5479,5.479,18.42270230540163
5480,5.48,71.54372893733843
5481,5.481,70.68103219170594
5482,5.482,84.9467806865594
5483,5.4830000000000005,73.68290435261378
5484,5.484,15.79615987056765
5485,5.485,72.0294648552527
5486,5.486,82.01151177515176
5487,5.487,46.89876123365008
5488,5.488,38.6427318706111
5489,5.489,68.56977425405658
5490,5.49,67.03203465694197
5491,5.4910000000000005,21.469310639538342
5492,5.492,60.60948831918189
5493,5.493,64.78545314080931
5494,5.494,47.9150407582913
5495,5.495,99.2379415137508
5496,5.496,23.496143245233558
5497,5.497,15.836042896162994
5498,5.498,42.04525032732257
5499,5.4990000000000006,52.162614741122226
5500,5.5,27.691418204041295
5501,5.501,56.247341609982925
5502,5.502,8.107218693442675
5503,5.503,63.93896524381192
5504,5.5040000000000004,8.794214885163198
5505,5.505,51.14618373119797
5506,5.506,46.82177745473024
5507,5.507,79.72603293818953
5508,5.508,0.443918252761466
5509,5.509,89.49976749369884
5510,5.51,35.665853799290794
5511,5.511,19.38684208106254
5512,5.5120000000000005,83.03852151329619
5513,5.513,25.241943752170627
5514,5.514,72.18372855659125
5515,5.515,22.286877250286906
5516,5.516,86.0099600353538
5517,5.517,63.55308355312717
5518,5.518,28.262410625152178
5519,5.519,40.029980557375
5520,5.5200000000000005,0.45700663296780464
5521,5.521,92.18169556372308
5522,5.522,81.75456264685668
5523,5.523,17.822726301749693
5524,5.524,87.62347176805233
5525,5.525,64.95118298833422
5526,5.526,63.58266675347129
5527,5.527,45.23392060203841
5528,5.5280000000000005,2.7714030649877097
5529,5.529,7.244894173143068
5530,5.53,76.17243578819686
5531,5.531,43.02720995847592
5532,5.532,58.67243371894993
5533,5.533,92.66106722074855
5534,5.534,22.371300682253413
5535,5.535,24.18148364420056
5536,5.5360000000000005,37.069536962837304
5537,5.537,68.25109426324623
5538,5.538,92.13389066207705
5539,5.539,67.32638357875894
5540,5.54,52.699401638073375
5541,5.541,87.98712614662826
5542,5.542,81.5704564485146
5543,5.543,69.2209872077423
5544,5.5440000000000005,83.22824083811409
5545,5.545,17.004445531071987
5546,5.546,1.3676355044684452
5547,5.547,53.06439474560207
5548,5.548,23.90594603067323
5549,5.549,53.13473256821985
5550,5.55,13.721142108539809
5551,5.551,76.04935579829548
5552,5.5520000000000005,93.0894051322397
5553,5.553,3.2541385458092043
5554,5.554,33.556959333149685
5555,5.555,55.8930754075297
5556,5.556,31.828235270449422
5557,5.557,93.32310099769893
5558,5.558,91.27790806698206
5559,5.559,33.4017088737696
5560,5.5600000000000005,42.70383445272273
5561,5.561,85.43595716454536
5562,5.562,11.140555277290254
5563,5.563,38.71595529459852
5564,5.564,81.65499454025664
5565,5.565,1.096911872288031
5566,5.566,48.26981969326002
5567,5.567,74.14619186831737
5568,5.5680000000000005,39.92783877015107
5569,5.569,12.699141011671355
5570,5.57,27.46678817704302
5571,5.571,20.105824339857236
5572,5.572,8.732580571510251
5573,5.573,9.985770232384382
5574,5.574,79.32362680855938
5575,5.575,10.173107725593699
5576,5.5760000000000005,98.11741912180607
5577,5.577,9.22229241535314
5578,5.578,81.94128018123563
5579,5.579,74.21255550107179
5580,5.58,16.913163729152135
5581,5.581,67.77069181356397
5582,5.582,88.16179592178803
5583,5.583,17.84058170977968
5584,5.5840000000000005,69.08214101805471
5585,5.585,22.402965803364715
5586,5.586,43.416144189323546
5587,5.587,87.13218168102556
5588,5.588,68.18339591450699
5589,5.589,76.04193342832241
5590,5.59,69.66980567843957
5591,5.591,13.517024914148756
5592,5.5920000000000005,59.33038230316081
5593,5.593,16.542727120140064
5594,5.594,11.63157355964749
5595,5.595,78.28421931585066
5596,5.596,29.242737792200344
5597,5.597,6.462066613100948
5598,5.598,79.78503754914277
5599,5.599,43.855459771482415
5600,5.6000000000000005,71.10707288893423
5601,5.601,17.431708859028504
5602,5.602,21.788248942602216
5603,5.603,55.91778369266919
5604,5.604,74.76910348772842
5605,5.605,4.052857103441787
5606,5.606,52.38819638858476
5607,5.607,82.58542683824868
5608,5.6080000000000005,30.83948221555778
5609,5.609,30.428197215358942
5610,5.61,72.50334118316304
5611,5.611,69.8226236943531
5612,5.612,18.693672225580784
5613,5.613,45.98296108243103
5614,5.614,88.73807283574529
5615,5.615,72.32458771299625
5616,5.6160000000000005,82.35074682036768
5617,5.617,70.19613613045759
5618,5.618,56.431143165232754
5619,5.619,49.43203366537612
5620,5.62,96.38474809636793
5621,5.621,76.80482798298482
5622,5.622,92.88490925224647
5623,5.623,83.68641424426329
5624,5.6240000000000006,95.40558146359388
5625,5.625,49.824527915360065
5626,5.626,93.36530176392884
5627,5.627,95.3854832542517
5628,5.628,64.3351678827494
5629,5.6290000000000004,92.33409580051412
5630,5.63,59.87521377305672
5631,5.631,97.16263078028248
5632,5.632,91.28113284178639
5633,5.633,83.37249213123097
5634,5.634,39.87999862338801
5635,5.635,27.468210939702185
5636,5.636,53.92601082433467
5637,5.6370000000000005,69.0203262058496
5638,5.638,7.486863183951719
5639,5.639,57.55509648740509
5640,5.64,23.949070479476365
5641,5.641,43.14719534310355
5642,5.642,24.459244198884157
5643,5.643,45.21771211333091
5644,5.644,79.14830336598955
5645,5.6450000000000005,51.95240160660032
5646,5.646,56.31136527940629
5647,5.647,53.631967297281335
5648,5.648,10.123624730115722
5649,5.649,29.195401346909875
5650,5.65,73.66235517128237
5651,5.651,55.91058340045467
5652,5.652,22.6460828149906
5653,5.6530000000000005,58.211673048252635
5654,5.654,14.410892927788066
5655,5.655,15.482129758296326
5656,5.656,63.57367416300046
5657,5.657,60.8327875140391
5658,5.658,4.883616928540935
5659,5.659,57.213923190603644
5660,5.66,88.2903783971481
5661,5.6610000000000005,76.39870497965774
5662,5.662,73.3728366285451
5663,5.663,67.79298732754599
5664,5.664,55.079059991948945
5665,5.665,27.59613255427521
5666,5.666,68.05790381541306
5667,5.667,54.705120339497235
5668,5.668,73.3577082077162
5669,5.6690000000000005,88.96255574090198
5670,5.67,28.07355992286613
5671,5.671,24.108954939123528
5672,5.672,85.65870862667994
5673,5.673,49.05803634985267
5674,5.674,82.44090411011057
5675,5.675,75.3040211645446
5676,5.676,37.65755274596903
5677,5.6770000000000005,92.21654698507908
5678,5.678,16.785391443516197
5679,5.679,21.323357071632277
5680,5.68,77.04356052114294
5681,5.681,29.484897873869652
5682,5.682,48.87663103649261
5683,5.683,72.43764195441481
5684,5.684,44.27296230922417
5685,5.6850000000000005,53.39424966388444
5686,5.686,64.3637490253956
5687,5.687,3.0175356716555357
5688,5.688,98.92992484879433
5689,5.689,97.78096670941159
5690,5.69,14.248044244722468
5691,5.691,31.521082098417374
5692,5.692,4.930065590658817
5693,5.6930000000000005,89.99090644427085
5694,5.694,82.23556680024676
5695,5.695,80.6141993860012
5696,5.696,25.645873711821775
5697,5.697,6.441819913433844
5698,5.698,15.195241323470698
5699,5.699,43.33937638956533
5700,5.7,94.38857669052615
5701,5.7010000000000005,19.38342859338853
5702,5.702,95.77142244710575
5703,5.703,72.08246059906985
5704,5.704,92.41569285936873
5705,5.705,11.705757304711605
5706,5.706,62.6855937840815
5707,5.707,74.96897485833101
5708,5.708,24.31713069064211
5709,5.7090000000000005,12.983004314904022
5710,5.71,63.972138939043
5711,5.711,50.95586577859345
5712,5.712,1.400564732941989
5713,5.713,83.76022638013532
5714,5.714,37.18263074227387
5715,5.715,45.97282642918107
5716,5.716,21.747410898244702
5717,5.7170000000000005,69.98377594260862
5718,5.718,4.766446081333142
5719,5.719,30.069159976377236
5720,5.72,14.606393415894159
5721,5.721,58.03274197709657
5722,5.722,62.729565716244565
5723,5.723,70.9908938179041
5724,5.724,85.52161174760538
5725,5.7250000000000005,87.77444381021735
5726,5.726,61.23483839335072
5727,5.727,86.05147081822331
5728,5.728,6.7267310075521785
5729,5.729,93.4104559268522
5730,5.73,33.532138231189336
5731,5.731,99.09090103989283
5732,5.732,1.4198276618355266
5733,5.7330000000000005,43.25853010553063
5734,5.734,10.543764204547458
5735,5.735,48.17869949038581
5736,5.736,72.4048741094847
5737,5.737,47.111986370237126
5738,5.738,12.022029042972694
5739,5.739,31.563289939034465
5740,5.74,69.86806785179482
5741,5.7410000000000005,98.3873079957317
5742,5.742,76.92893976883039
5743,5.743,70.80970603492999
5744,5.744,97.22909094590698
5745,5.745,63.58762225762264
5746,5.746,55.2371168102157
5747,5.747,48.61854979539167
5748,5.748,85.09781787362509
5749,5.7490000000000006,42.682977038601365
5750,5.75,73.37785211304369
5751,5.751,69.31099621763089
5752,5.752,10.094934216206896
5753,5.753,6.354576765129638
5754,5.7540000000000004,84.35458955570361
5755,5.755,7.187835144372823
5756,5.756,98.52131245408876
5757,5.757000000000001,14.074105377146505
5758,5.758,26.5154802583778
5759,5.759,19.406365854318352
5760,5.76,18.802823937383106
5761,5.761,4.841098110162045
5762,5.7620000000000005,31.27701465374496
5763,5.763,41.17202381406735
5764,5.764,21.269215349125183
5765,5.765,11.09997105093754
5766,5.766,52.809247281127426
5767,5.767,53.89145758881877
5768,5.768,85.77744020423353
5769,5.769,7.674362221046927
5770,5.7700000000000005,90.40127415493616
5771,5.771,21.85489965359364
5772,5.772,67.99292479809809
5773,5.773,90.35700386544141
5774,5.774,73.77935750610406
5775,5.775,74.43769192448329
5776,5.776,53.8059213807158
5777,5.777,79.59959233452773
5778,5.7780000000000005,85.91058829445191
5779,5.779,38.04131192276841
5780,5.78,85.40527139690568
5781,5.781,82.8530102657747
5782,5.782,5.085190147950847
5783,5.783,38.8409959359998
5784,5.784,31.267602160220378
5785,5.785,49.01000757275583
5786,5.7860000000000005,79.84895930661222
5787,5.787,3.190727366974655
5788,5.788,2.464364727660484
5789,5.789,8.118219122966263
5790,5.79,28.27678142330855
5791,5.791,59.837286815388666
5792,5.792,52.45470555758257
5793,5.793,61.45646566949389
5794,5.7940000000000005,73.27254016781905
5795,5.795,5.031106221137794
5796,5.796,45.9676244688373
5797,5.797,40.021666149403536
5798,5.798,91.74740982786702
5799,5.799,92.04777358107626
5800,5.8,32.11698185253146
5801,5.801,7.723845456803902
5802,5.8020000000000005,60.69635871730284
5803,5.803,2.162566710445857
5804,5.804,55.25274243405316
5805,5.805,65.57758722171604
5806,5.806,55.6641842103684
5807,5.807,49.4961478657427
5808,5.808,39.914928999505804
5809,5.809,19.515182299755864
5810,5.8100000000000005,91.4356315772875
5811,5.811,64.44054035181661
5812,5.812,11.002947679730413
5813,5.813,26.320369764119945
5814,5.814,1.0851206386453316
5815,5.815,92.5502656961136
5816,5.816,41.55937933161079
5817,5.817,56.96780284973128
5818,5.8180000000000005,56.03310402731743
5819,5.819,50.84018496433419
5820,5.82,16.9792423187902
5821,5.821,20.3030374459907
5822,5.822,87.79144442581614
5823,5.823,65.75960659979013
5824,5.824,90.99625979811903
5825,5.825,36.497486876398746
5826,5.8260000000000005,38.70907270088202
5827,5.827,81.92324593330993
5828,5.828,95.50212308187372
5829,5.829,77.68591701357009
5830,5.83,93.84494875611381
5831,5.831,75.19643854292752
5832,5.832,35.65913417017092
5833,5.833,99.59831450106135
5834,5.8340000000000005,80.9410963771083
5835,5.835,46.89450671097873
5836,5.836,79.6997857170457
5837,5.837,7.558145628298196
5838,5.838,46.887996783987916
5839,5.839,23.166538959726168
5840,5.84,84.0980928021262
5841,5.841,3.6917370251755233
5842,5.8420000000000005,71.42040951041221
5843,5.843,64.63049258579932
5844,5.844,12.262040503012607
5845,5.845,73.25300499249657
5846,5.846,44.85129734178813
5847,5.847,99.76361021625098
5848,5.848,72.94791126265714
5849,5.849,89.57756802000894
5850,5.8500000000000005,86.78394038320883
5851,5.851,82.9325111678916
5852,5.852,0.5282095979041612
5853,5.853,85.57162157019357
5854,5.854,62.91721405584067
5855,5.855,46.28672591438858
5856,5.856,20.27687386887409
5857,5.857,31.8841628105209
5858,5.8580000000000005,80.7815757291749
5859,5.859,28.03211080939576
5860,5.86,43.42971765220723
5861,5.861,96.19889058402708
5862,5.862,59.69547867844739
5863,5.863,41.59298087899022
5864,5.864,72.23639818787738
5865,5.865,83.68407348643927
5866,5.8660000000000005,89.3498729150502
5867,5.867,18.44983602351692
5868,5.868,96.52099368730444
5869,5.869,97.91974176887935
5870,5.87,71.1106794418484
5871,5.871,39.709984895244496
5872,5.872,35.801121933308025
5873,5.873,32.81312936492474
5874,5.8740000000000006,92.83915789900809
5875,5.875,59.478457073271585
5876,5.876,1.39453715767488
5877,5.877,99.50166052422294
5878,5.878,26.37811487057923
5879,5.8790000000000004,22.41019753531215
5880,5.88,80.06754877642528
5881,5.881,89.68125424326846
